timestamp,Infrared to Red Signal Ratio
11/04/17 01:38:30,6
11/04/17 01:39:30,1
11/04/17 01:40:30,-29
11/04/17 01:41:30,-4
11/04/17 01:42:30,17
11/04/17 01:43:30,12
11/04/17 03:13:30,6
11/04/17 03:14:30,-9
11/04/17 03:15:30,0
11/04/17 03:16:30,-4
11/04/17 03:17:30,0
11/04/17 03:18:29,0
11/04/17 03:19:29,-2
11/04/17 03:20:29,-1
11/04/17 03:21:29,-1
11/04/17 03:22:29,-1
11/04/17 03:23:29,-3
11/04/17 03:24:29,-1
11/04/17 03:25:29,-2
11/04/17 03:26:29,0
11/04/17 03:27:31,0
11/04/17 03:28:31,-1
11/04/17 03:29:31,5
11/04/17 03:30:31,-7
11/04/17 03:31:31,-12
11/04/17 03:32:31,1
11/04/17 03:33:31,-9
11/04/17 03:34:31,-8
11/04/17 03:35:31,-12
11/04/17 03:36:31,-1
11/04/17 03:37:31,-11
11/04/17 03:38:31,0
11/04/17 03:39:31,-2
11/04/17 03:40:31,-1
11/04/17 03:41:31,3
11/04/17 03:42:31,0
11/04/17 03:43:31,0
11/04/17 03:44:31,4
11/04/17 03:45:31,0
11/04/17 03:46:31,-10
11/04/17 03:47:31,2
11/04/17 03:48:31,0
11/04/17 03:49:30,-2
11/04/17 03:50:30,0
11/04/17 03:51:30,-4
11/04/17 03:52:30,-1
11/04/17 03:53:30,2
11/04/17 03:54:30,0
11/04/17 03:55:30,-1
11/04/17 03:56:30,-1
11/04/17 03:57:30,0
11/04/17 03:58:30,3
11/04/17 03:59:30,0
11/04/17 04:00:30,-2
11/04/17 04:01:30,-2
11/04/17 04:02:30,0
11/04/17 04:03:30,-32
11/04/17 04:04:30,-4
11/04/17 04:05:30,-36
11/04/17 04:06:30,-6
11/04/17 04:07:30,-5
11/04/17 04:08:30,-50
11/04/17 04:09:30,-5
11/04/17 04:10:30,-31
11/04/17 04:11:30,1
11/04/17 04:12:30,-54
11/04/17 04:13:30,-75
11/04/17 04:14:30,-1
11/04/17 04:15:32,-3
11/04/17 04:16:32,-9
11/04/17 04:17:32,-5
11/04/17 04:18:32,0
11/04/17 04:19:31,-2
11/04/17 04:20:31,9
11/04/17 04:21:31,0
11/04/17 04:22:31,0
11/04/17 04:23:31,1
11/04/17 04:24:31,-1
11/04/17 04:25:31,-1
11/04/17 04:26:31,25
11/04/17 04:27:31,-2
11/04/17 04:28:31,0
11/04/17 04:29:31,-1
11/04/17 04:30:31,-31
11/04/17 04:31:33,-36
11/04/17 04:32:33,1
11/04/17 04:33:33,6
11/04/17 04:34:33,0
11/04/17 04:35:33,-1
11/04/17 04:36:33,4
11/04/17 04:37:33,-1
11/04/17 04:38:33,0
11/04/17 04:39:33,0
11/04/17 04:40:33,-7
11/04/17 04:41:33,3
11/04/17 04:42:33,0
11/04/17 04:43:33,-5
11/04/17 04:44:33,3
11/04/17 04:45:33,15
11/04/17 04:46:33,-36
11/04/17 04:47:34,-11
11/04/17 04:48:34,0
11/04/17 04:49:33,-1
11/04/17 04:50:33,17
11/04/17 04:51:33,0
11/04/17 04:52:33,4
11/04/17 04:53:33,3
11/04/17 04:54:33,0
11/04/17 04:55:33,3
11/04/17 04:56:33,2
11/04/17 04:57:33,9
11/04/17 04:58:33,8
11/04/17 04:59:33,0
11/04/17 05:00:33,3
11/04/17 05:01:33,0
11/04/17 05:02:33,0
11/04/17 05:03:35,28
11/04/17 05:04:35,-4
11/04/17 05:05:35,0
11/04/17 05:06:35,-11
