timestamp,Infrared to Red Signal Ratio
01/05/20 00:13:30,44
01/05/20 00:14:30,1
01/05/20 00:15:30,-5
01/05/20 00:16:30,0
01/05/20 00:17:30,5
01/05/20 00:18:30,0
01/05/20 00:19:30,-1
01/05/20 00:20:30,-1
01/05/20 00:21:30,-6
01/05/20 00:22:30,-2
01/05/20 00:23:30,2
01/05/20 00:24:30,-3
01/05/20 00:25:30,-2
01/05/20 00:26:30,0
01/05/20 00:27:30,1
01/05/20 00:28:30,-8
01/05/20 00:29:30,-4
01/05/20 00:30:30,-1
01/05/20 00:31:30,4
01/05/20 00:32:30,-3
01/05/20 00:33:30,0
01/05/20 00:34:30,-9
01/05/20 00:35:29,-2
01/05/20 00:36:29,0
01/05/20 00:37:29,-2
01/05/20 00:38:29,-7
01/05/20 00:39:29,4
01/05/20 00:40:29,-7
01/05/20 00:41:29,0
01/05/20 00:42:29,-9
01/05/20 00:43:29,20
01/05/20 00:44:29,-7
01/05/20 00:45:29,0
01/05/20 00:46:29,0
01/05/20 00:47:29,0
01/05/20 00:48:29,0
01/05/20 00:49:29,1
01/05/20 00:50:29,-40
01/05/20 00:51:29,-5
01/05/20 00:52:29,0
01/05/20 00:53:29,-10
01/05/20 00:54:29,20
01/05/20 00:55:29,-2
01/05/20 00:56:29,0
01/05/20 00:57:29,-5
01/05/20 00:58:29,-4
01/05/20 00:59:29,5
01/05/20 01:00:29,-10
01/05/20 01:01:29,-17
01/05/20 01:02:29,2
01/05/20 01:03:29,-2
01/05/20 01:04:29,0
01/05/20 01:05:30,-1
01/05/20 01:06:30,7
01/05/20 01:07:30,-5
01/05/20 01:08:30,0
01/05/20 01:09:30,1
01/05/20 01:10:30,-1
01/05/20 01:11:30,23
01/05/20 01:12:30,-7
01/05/20 01:13:30,0
01/05/20 01:14:30,9
01/05/20 01:15:30,3
01/05/20 01:16:30,8
01/05/20 01:17:30,33
01/05/20 01:18:30,-17
01/05/20 01:19:30,10
01/05/20 01:20:30,-2
01/05/20 01:21:30,-1
01/05/20 01:22:30,11
01/05/20 01:23:30,-12
01/05/20 01:24:30,-1
01/05/20 01:25:30,-1
01/05/20 01:26:30,0
01/05/20 01:27:30,0
01/05/20 01:28:30,3
01/05/20 01:29:30,5
01/05/20 01:30:30,0
01/05/20 01:31:30,11
01/05/20 01:32:32,0
01/05/20 01:33:32,-3
01/05/20 01:34:32,3
01/05/20 01:35:32,10
01/05/20 01:36:31,18
01/05/20 01:37:31,5
01/05/20 01:38:31,0
01/05/20 01:39:31,2
01/05/20 01:40:31,0
01/05/20 01:41:31,0
01/05/20 01:42:31,7
01/05/20 01:43:31,6
01/05/20 01:44:31,2
01/05/20 01:45:31,4
01/05/20 01:46:31,11
01/05/20 01:47:31,0
01/05/20 01:48:31,-12
01/05/20 01:49:31,2
01/05/20 01:50:31,-1
01/05/20 01:51:31,-1
01/05/20 01:52:31,0
01/05/20 01:53:31,-1
01/05/20 01:54:31,-2
01/05/20 01:55:31,0
01/05/20 01:56:31,5
01/05/20 01:57:31,-1
01/05/20 01:58:31,2
01/05/20 01:59:31,0
01/05/20 02:00:31,1
01/05/20 02:01:31,0
01/05/20 02:02:33,-3
01/05/20 02:03:33,-2
01/05/20 02:04:33,-3
01/05/20 02:05:33,-1
01/05/20 02:06:32,-2
01/05/20 02:07:32,-1
01/05/20 02:08:32,0
01/05/20 02:09:32,0
01/05/20 02:10:32,0
01/05/20 02:11:32,13
01/05/20 02:12:32,11
01/05/20 02:13:32,-2
01/05/20 02:14:32,3
01/05/20 02:15:32,-1
01/05/20 02:16:32,-7
01/05/20 02:17:32,-23
01/05/20 02:18:32,-1
01/05/20 02:19:32,-39
